"site","OTU_Label","n_glass","n_plastic","k_glass","k_plastic","enough","prop_plastic","prop_glass","Prevalence","fisher_p","fisher_BH","reliable_occ","occ_dir","display_label","Class","gllvm_any_reliable","gllvm_any_separation","group"
"TBS","Bacillariophyceae_ASV_8723",15,57,7,31,TRUE,0.543859649122807,0.466666666666667,"31/57 vs 7/15",0.772312875619947,1,FALSE,"ns","Bacillariophyceae_ASV_8723","Bacillariophyceae",FALSE,FALSE,"No reliable preference"
"TBS","Bacillariophyceae_ASV_9683",15,57,6,24,TRUE,0.421052631578947,0.4,"24/57 vs 6/15",1,1,FALSE,"ns","Bacillariophyceae_ASV_9683","Bacillariophyceae",FALSE,FALSE,"No reliable preference"
"TBS","Bacillariophyceae_ASV_9843",15,57,6,26,TRUE,0.456140350877193,0.4,"26/57 vs 6/15",0.775975429414744,1,FALSE,"ns","Bacillariophyceae_ASV_9843","Bacillariophyceae",FALSE,FALSE,"No reliable preference"
"TBS","Bacillariophyceae_ASV_9867",15,57,10,47,TRUE,0.824561403508772,0.666666666666667,"47/57 vs 10/15",0.281026231793433,1,FALSE,"ns","Bacillariophyceae_ASV_9867","Bacillariophyceae",FALSE,FALSE,"No reliable preference"
"TBS","Bacillariophyceae_ASV_9918",15,57,10,37,TRUE,0.649122807017544,0.666666666666667,"37/57 vs 10/15",1,1,FALSE,"ns","Bacillariophyceae_ASV_9918","Bacillariophyceae",FALSE,FALSE,"No reliable preference"
"TBS","Bacillariophyceae_ASV_9972",15,57,6,23,TRUE,0.403508771929825,0.4,"23/57 vs 6/15",1,1,FALSE,"ns","Bacillariophyceae_ASV_9972","Bacillariophyceae",FALSE,FALSE,"No reliable preference"
"TBS","Bacillariophyceae_ASV_9977",15,57,6,21,TRUE,0.368421052631579,0.4,"21/57 vs 6/15",1,1,FALSE,"ns","Bacillariophyceae_ASV_9977","Bacillariophyceae",FALSE,FALSE,"No reliable preference"
"TBS","Bougainvillia_ASV_16800",15,57,1,6,TRUE,0.105263157894737,0.0666666666666667,"6/57 vs 1/15",1,1,FALSE,"ns","Bougainvillia_sp.","Cnidaria",FALSE,FALSE,"No reliable preference"
"TBS","Bryocamptus_ASV_13856",15,57,3,8,TRUE,0.140350877192982,0.2,"8/57 vs 3/15",0.687445616978124,1,FALSE,"ns","Bryocamptus_stillae","Arthropoda",FALSE,FALSE,"No reliable preference"
"TBS","Bryozoa_XX_ASV_17870",15,57,0,6,TRUE,0.105263157894737,0,"6/57 vs 0/15",0.332543722079778,1,FALSE,"ns","Bryozoa_XX_ASV_17870","Bryozoa",FALSE,FALSE,"No reliable preference"
"TBS","CCW10-lineage_X_ASV_13473",15,57,6,18,TRUE,0.315789473684211,0.4,"18/57 vs 6/15",0.551602081060037,1,FALSE,"ns","CCW10-lineage_X_sp.","Filosa-Thecofilosea",FALSE,FALSE,"No reliable preference"
"TBS","CCW10-lineage_X_ASV_13478",15,57,4,18,TRUE,0.315789473684211,0.266666666666667,"18/57 vs 4/15",1,1,FALSE,"ns","CCW10-lineage_X_sp.","Filosa-Thecofilosea",FALSE,FALSE,"No reliable preference"
"TBS","CCW10-lineage_X_ASV_13480",15,57,3,16,TRUE,0.280701754385965,0.2,"16/57 vs 3/15",0.744305479666048,1,FALSE,"ns","CCW10-lineage_X_sp.","Filosa-Thecofilosea",FALSE,FALSE,"No reliable preference"
"TBS","Caenogastropoda_ASV_13678",15,57,4,14,TRUE,0.245614035087719,0.266666666666667,"14/57 vs 4/15",1,1,FALSE,"ns","Caenogastropoda_ASV_13678","Mollusca",FALSE,FALSE,"No reliable preference"
"TBS","Carradoriella_ASV_24925",15,57,5,21,TRUE,0.368421052631579,0.333333333333333,"21/57 vs 5/15",1,1,FALSE,"ns","Carradoriella_elongata","Florideophyceae",FALSE,FALSE,"No reliable preference"
"TBS","Cephaloidophora_ASV_1583",15,57,4,14,TRUE,0.245614035087719,0.266666666666667,"14/57 vs 4/15",1,1,FALSE,"ns","Cephaloidophora_communis","Gregarinomorphea",FALSE,FALSE,"No reliable preference"
"TBS","Cephaloidophora_ASV_1589",15,57,4,24,TRUE,0.421052631578947,0.266666666666667,"24/57 vs 4/15",0.376183829361183,1,FALSE,"ns","Cephaloidophora_communis","Gregarinomorphea",FALSE,FALSE,"No reliable preference"
"TBS","Ceramium_ASV_24711",15,57,9,31,TRUE,0.543859649122807,0.6,"31/57 vs 9/15",0.775975429414744,1,FALSE,"ns","Ceramium_virgatum","Florideophyceae",FALSE,FALSE,"No reliable preference"
"TBS","Chaetoceros_ASV_11054",15,57,10,30,TRUE,0.526315789473684,0.666666666666667,"30/57 vs 10/15",0.39180897465044,1,FALSE,"ns","Chaetoceros_socialis","Mediophyceae",FALSE,FALSE,"No reliable preference"
"TBS","Chlamydaster_ASV_21669",15,57,8,27,TRUE,0.473684210526316,0.533333333333333,"27/57 vs 8/15",0.775308758835474,1,FALSE,"ns","Chlamydaster_sterni","Pterocystida",FALSE,FALSE,"No reliable preference"
"TBS","Chromadorea_X_ASV_27082",15,57,2,13,TRUE,0.228070175438596,0.133333333333333,"13/57 vs 2/15",0.721481857980972,1,FALSE,"ns","Chromadorea_X_ASV_27082","Nematoda",FALSE,FALSE,"No reliable preference"
"TBS","Chromadorina_ASV_18461",15,57,7,29,TRUE,0.508771929824561,0.466666666666667,"29/57 vs 7/15",1,1,FALSE,"ns","Chromadorina_sp.","Nematoda",FALSE,FALSE,"No reliable preference"
"TBS","Chrysolepidomonas_ASV_8860",15,57,6,26,TRUE,0.456140350877193,0.4,"26/57 vs 6/15",0.775975429414744,1,FALSE,"ns","Chrysolepidomonas_dendrolepidota","Chrysophyceae",FALSE,FALSE,"No reliable preference"
"TBS","Costaria_ASV_10957",15,57,13,46,TRUE,0.807017543859649,0.866666666666667,"46/57 vs 13/15",0.722902606002901,1,FALSE,"ns","Costaria_costata","Phaeophyceae",FALSE,FALSE,"No reliable preference"
"TBS","Craticula_ASV_10145",15,57,8,38,TRUE,0.666666666666667,0.533333333333333,"38/57 vs 8/15",0.375799327066193,1,FALSE,"ns","Craticula_importuna","Bacillariophyceae",FALSE,FALSE,"No reliable preference"
"TBS","Cryothecomonas_ASV_15153",15,57,7,24,TRUE,0.421052631578947,0.466666666666667,"24/57 vs 7/15",0.776753292507054,1,FALSE,"ns","Cryothecomonas_aestivalis","Filosa-Thecofilosea",FALSE,FALSE,"No reliable preference"
"TBS","Cymbella_ASV_11535",15,57,8,39,TRUE,0.684210526315789,0.533333333333333,"39/57 vs 8/15",0.362360973284417,1,FALSE,"ns","Cymbella_acuta","Bacillariophyceae",FALSE,FALSE,"No reliable preference"
"TBS","Desmarestia_ASV_10940",15,57,3,15,TRUE,0.263157894736842,0.2,"15/57 vs 3/15",0.746496252790084,1,FALSE,"ns","Desmarestia_viridis","Phaeophyceae",FALSE,FALSE,"No reliable preference"
"TBS","Dino-Group-I-Clade-1_X_ASV_20870",15,57,8,32,TRUE,0.56140350877193,0.533333333333333,"32/57 vs 8/15",1,1,FALSE,"ns","Dino-Group-I-Clade-1_X_sp.","Syndiniales",FALSE,FALSE,"No reliable preference"
"TBS","Dino-Group-I-Clade-1_X_ASV_20879",15,57,8,32,TRUE,0.56140350877193,0.533333333333333,"32/57 vs 8/15",1,1,FALSE,"ns","Dino-Group-I-Clade-1_X_sp.","Syndiniales",FALSE,FALSE,"No reliable preference"
"TBS","Dino-Group-I-Clade-1_X_ASV_21077",15,57,8,25,TRUE,0.43859649122807,0.533333333333333,"25/57 vs 8/15",0.569396266985225,1,FALSE,"ns","Dino-Group-I-Clade-1_X_sp.","Syndiniales",FALSE,FALSE,"No reliable preference"
"TBS","Dino-Group-I-Clade-1_X_ASV_21086",15,57,8,31,TRUE,0.543859649122807,0.533333333333333,"31/57 vs 8/15",1,1,FALSE,"ns","Dino-Group-I-Clade-1_X_sp.","Syndiniales",FALSE,FALSE,"No reliable preference"
"TBS","Dino-Group-I-Clade-1_X_ASV_25263",15,57,7,26,TRUE,0.456140350877193,0.466666666666667,"26/57 vs 7/15",1,1,FALSE,"ns","Dino-Group-I-Clade-1_X_sp.","Syndiniales",FALSE,FALSE,"No reliable preference"
"TBS","Dino-Group-I-Clade-1_X_ASV_25271",15,57,9,31,TRUE,0.543859649122807,0.6,"31/57 vs 9/15",0.775975429414744,1,FALSE,"ns","Dino-Group-I-Clade-1_X_sp.","Syndiniales",FALSE,FALSE,"No reliable preference"
"TBS","Dino-Group-I-Clade-4_X_ASV_21578",15,57,2,12,TRUE,0.210526315789474,0.133333333333333,"12/57 vs 2/15",0.71905996109385,1,FALSE,"ns","Dino-Group-I-Clade-4_X_sp.","Syndiniales",FALSE,FALSE,"No reliable preference"
"TBS","Dino-Group-II-Clade-10-and-11_X_ASV_23376",15,57,4,27,TRUE,0.473684210526316,0.266666666666667,"27/57 vs 4/15",0.24095332309985,1,FALSE,"ns","Dino-Group-II-Clade-10-and-11_X_sp.","Syndiniales",FALSE,FALSE,"No reliable preference"
"TBS","Diplosoma_ASV_13104",15,57,4,10,TRUE,0.175438596491228,0.266666666666667,"10/57 vs 4/15",0.470536080523026,1,FALSE,"ns","Diplosoma sp. Diplosoma_ASV_13104","Urochordata",FALSE,FALSE,"No reliable preference"
"TBS","Disporella_ASV_17008",15,57,5,16,TRUE,0.280701754385965,0.333333333333333,"16/57 vs 5/15",0.753307616422021,1,FALSE,"ns","Disporella sp. Disporella_ASV_17008","Bryozoa",FALSE,FALSE,"No reliable preference"
"TBS","Disporella_ASV_17010",15,57,3,13,TRUE,0.228070175438596,0.2,"13/57 vs 3/15",1,1,FALSE,"ns","Disporella sp. Disporella_ASV_17010","Bryozoa",FALSE,FALSE,"No reliable preference"
"TBS","Ectocarpus_ASV_8433",15,57,10,41,TRUE,0.719298245614035,0.666666666666667,"41/57 vs 10/15",0.753307616422021,1,FALSE,"ns","Ectocarpus sp. Ectocarpus_ASV_8433","Phaeophyceae",FALSE,FALSE,"No reliable preference"
"TBS","Ectocarpus_ASV_8444",15,57,4,22,TRUE,0.385964912280702,0.266666666666667,"22/57 vs 4/15",0.54841087339318,1,FALSE,"ns","Ectocarpus sp. Ectocarpus_ASV_8444","Phaeophyceae",FALSE,FALSE,"No reliable preference"
"TBS","Electra_ASV_17846",15,57,6,36,TRUE,0.631578947368421,0.4,"36/57 vs 6/15",0.143241018731616,1,FALSE,"ns","Electra_pilosa","Bryozoa",FALSE,FALSE,"No reliable preference"
"TBS","Embryophyceae_XX_ASV_21512",15,57,6,28,TRUE,0.491228070175439,0.4,"28/57 vs 6/15",0.574004735030868,1,FALSE,"ns","Embryophyceae_XX_ASV_21512","Embryophyceae",FALSE,FALSE,"No reliable preference"
"TBS","Endomyxa_ASV_22154",15,57,2,8,TRUE,0.140350877192982,0.133333333333333,"8/57 vs 2/15",1,1,FALSE,"ns","Endomyxa_ASV_22154","Endomyxa",FALSE,FALSE,"No reliable preference"
"TBS","Enoplea_X_ASV_18404",15,57,1,8,TRUE,0.140350877192982,0.0666666666666667,"8/57 vs 1/15",0.673839353447094,1,FALSE,"ns","Enoplea_X_ASV_18404","Nematoda",FALSE,FALSE,"No reliable preference"
"TBS","Ephelota_ASV_1009",15,57,3,18,TRUE,0.315789473684211,0.2,"18/57 vs 3/15",0.52827602749967,1,FALSE,"ns","Ephelota_sp.","Phyllopharyngea",FALSE,FALSE,"No reliable preference"
"TBS","Ephelota_ASV_1020",15,57,5,19,TRUE,0.333333333333333,0.333333333333333,"19/57 vs 5/15",1,1,FALSE,"ns","Ephelota_sp.","Phyllopharyngea",FALSE,FALSE,"No reliable preference"
"TBS","Ephelota_ASV_2990",15,57,1,10,TRUE,0.175438596491228,0.0666666666666667,"10/57 vs 1/15",0.438677842736223,1,FALSE,"ns","Ephelota_truncata","Phyllopharyngea",FALSE,FALSE,"No reliable preference"
"TBS","Ephelota_ASV_2997",15,57,4,11,TRUE,0.192982456140351,0.266666666666667,"11/57 vs 4/15",0.498996951634412,1,FALSE,"ns","Ephelota_mammillata","Phyllopharyngea",FALSE,FALSE,"No reliable preference"
"TBS","Ephelota_ASV_4004",15,57,4,19,TRUE,0.333333333333333,0.266666666666667,"19/57 vs 4/15",0.760681515120692,1,FALSE,"ns","Ephelota sp. Ephelota_ASV_4004","Phyllopharyngea",FALSE,FALSE,"No reliable preference"
"TBS","Ephelota_ASV_4014",15,57,5,17,TRUE,0.298245614035088,0.333333333333333,"17/57 vs 5/15",0.763519283716099,1,FALSE,"ns","Ephelota_mammillata","Phyllopharyngea",FALSE,FALSE,"No reliable preference"
"TBS","Ephelota_ASV_4846",15,57,1,5,TRUE,0.087719298245614,0.0666666666666667,"5/57 vs 1/15",1,1,FALSE,"ns","Ephelota_sp.","Phyllopharyngea",FALSE,FALSE,"No reliable preference"
"TBS","Ephelota_ASV_661",15,57,2,5,TRUE,0.087719298245614,0.133333333333333,"5/57 vs 2/15",0.630493385168821,1,FALSE,"ns","Ephelota sp. Ephelota_ASV_661","Phyllopharyngea",FALSE,FALSE,"No reliable preference"
"TBS","Ephelota_ASV_662",15,57,5,19,TRUE,0.333333333333333,0.333333333333333,"19/57 vs 5/15",1,1,FALSE,"ns","Ephelota sp. Ephelota_ASV_662","Phyllopharyngea",FALSE,FALSE,"No reliable preference"
"TBS","Euglyphida_XX_ASV_18003",15,57,7,32,TRUE,0.56140350877193,0.466666666666667,"32/57 vs 7/15",0.569396266985225,1,FALSE,"ns","Euglyphida_XX_sp.","Filosa-Imbricatea",FALSE,FALSE,"No reliable preference"
"TBS","Filosa-Thecofilosea_ASV_15525",15,57,5,18,TRUE,0.315789473684211,0.333333333333333,"18/57 vs 5/15",1,1,FALSE,"ns","Filosa-Thecofilosea_ASV_15525","Filosa-Thecofilosea",FALSE,FALSE,"No reliable preference"
"TBS","Folliculinidae_ASV_3614",15,57,6,20,TRUE,0.350877192982456,0.4,"20/57 vs 6/15",0.767933365493717,1,FALSE,"ns","Folliculinidae_ASV_3614","Heterotrichea",FALSE,FALSE,"No reliable preference"
"TBS","Fragilariaceae_ASV_10037",15,57,4,25,TRUE,0.43859649122807,0.266666666666667,"25/57 vs 4/15",0.255527053287343,1,FALSE,"ns","Fragilariaceae_ASV_10037","Bacillariophyceae",FALSE,TRUE,"No reliable preference"
"TBS","Gastrotricha_XX_ASV_16593",15,57,0,3,TRUE,0.0526315789473684,0,"3/57 vs 0/15",1,1,FALSE,"ns","Gastrotricha_XX_ASV_16593","Gastrotricha",FALSE,FALSE,"No reliable preference"
"TBS","Grammatophora_ASV_10004",15,57,10,45,TRUE,0.789473684210526,0.666666666666667,"45/57 vs 10/15",0.32453168211375,1,FALSE,"ns","Grammatophora_marina","Bacillariophyceae",FALSE,FALSE,"No reliable preference"
"TBS","Grammonema_ASV_10016",15,57,9,34,TRUE,0.596491228070175,0.6,"34/57 vs 9/15",1,1,FALSE,"ns","Grammonema_striatula","Bacillariophyceae",FALSE,FALSE,"No reliable preference"
"TBS","Halomonhystera_ASV_27076",15,57,2,23,TRUE,0.403508771929825,0.133333333333333,"23/57 vs 2/15",0.0686584107401541,1,FALSE,"ns","Halomonhystera_sp.","Nematoda",FALSE,FALSE,"No reliable preference"
"TBS","Halomonhystera_ASV_27080",15,57,2,4,TRUE,0.0701754385964912,0.133333333333333,"4/57 vs 2/15",0.598009287161684,1,FALSE,"ns","Halomonhystera_disjuncta","Nematoda",FALSE,FALSE,"No reliable preference"
"TBS","Halomonhystera_ASV_27093",15,57,1,1,TRUE,0.0175438596491228,0.0666666666666667,"1/57 vs 1/15",0.375586854460094,1,FALSE,"ns","Halomonhystera_disjuncta","Nematoda",FALSE,FALSE,"No reliable preference"
"TBS","Haplogloia_ASV_8474",15,57,9,36,TRUE,0.631578947368421,0.6,"36/57 vs 9/15",1,1,FALSE,"ns","Haplogloia_andersonii","Phaeophyceae",FALSE,FALSE,"No reliable preference"
"TBS","Harpacticus_ASV_13902",15,57,5,13,TRUE,0.228070175438596,0.333333333333333,"13/57 vs 5/15",0.504259338789498,1,FALSE,"ns","Harpacticus_sp.","Arthropoda",FALSE,FALSE,"No reliable preference"
"TBS","Haslea_ASV_9240",15,57,8,27,TRUE,0.473684210526316,0.533333333333333,"27/57 vs 8/15",0.775308758835474,1,FALSE,"ns","Haslea_avium","Bacillariophyceae",FALSE,FALSE,"No reliable preference"
"TBS","Hemiophrys_ASV_410",15,57,3,14,TRUE,0.245614035087719,0.2,"14/57 vs 3/15",1,1,FALSE,"ns","Hemiophrys sp. Hemiophrys_ASV_410","Litostomatea",FALSE,FALSE,"No reliable preference"
"TBS","Heribaudiella_ASV_10922",15,57,6,29,TRUE,0.508771929824561,0.4,"29/57 vs 6/15",0.565596933748583,1,FALSE,"ns","Heribaudiella_fluviatilis","Phaeophyceae",FALSE,FALSE,"No reliable preference"
"TBS","Heribaudiella_ASV_10928",15,57,8,32,TRUE,0.56140350877193,0.533333333333333,"32/57 vs 8/15",1,1,FALSE,"ns","Heribaudiella_fluviatilis","Phaeophyceae",FALSE,FALSE,"No reliable preference"
"TBS","Hiatella_ASV_13195",15,57,5,21,TRUE,0.368421052631579,0.333333333333333,"21/57 vs 5/15",1,1,FALSE,"ns","Hiatella_arctica","Mollusca",FALSE,FALSE,"No reliable preference"
"TBS","Labyrinthulaceae_ANT10_3_ASV_9457",15,57,7,41,TRUE,0.719298245614035,0.466666666666667,"41/57 vs 7/15",0.12117132611941,1,FALSE,"ns","Labyrinthulaceae_ANT10_3_sp.","Sagenista",FALSE,FALSE,"No reliable preference"
"TBS","Leathesia_ASV_8462",15,57,9,31,TRUE,0.543859649122807,0.6,"31/57 vs 9/15",0.775975429414744,1,FALSE,"ns","Leathesia_difformis","Phaeophyceae",FALSE,FALSE,"No reliable preference"
"TBS","Lichomolgus_ASV_17960",15,57,2,10,TRUE,0.175438596491228,0.133333333333333,"10/57 vs 2/15",1,1,FALSE,"ns","Lichomolgus_marginatus","Arthropoda",FALSE,FALSE,"No reliable preference"
"TBS","Licmophora_ASV_9913",15,57,6,22,TRUE,0.385964912280702,0.4,"22/57 vs 6/15",1,1,FALSE,"ns","Licmophora_gracilis","Bacillariophyceae",FALSE,FALSE,"No reliable preference"
"TBS","Licmophora_ASV_9996",15,57,6,15,TRUE,0.263157894736842,0.4,"15/57 vs 6/15",0.345540928553019,1,FALSE,"ns","Licmophora sp. Licmophora_ASV_9996","Bacillariophyceae",FALSE,FALSE,"No reliable preference"
"TBS","Loxophyllum_ASV_32660",15,57,4,15,TRUE,0.263157894736842,0.266666666666667,"15/57 vs 4/15",1,1,FALSE,"ns","Loxophyllum_perihoplophorum","Litostomatea",FALSE,FALSE,"No reliable preference"
"TBS","Loxophyllum_ASV_6533",15,57,7,21,TRUE,0.368421052631579,0.466666666666667,"21/57 vs 7/15",0.557801195496535,1,FALSE,"ns","Loxophyllum_rostratum","Litostomatea",FALSE,FALSE,"No reliable preference"
"TBS","Loxosomella_ASV_16675",15,57,4,16,TRUE,0.280701754385965,0.266666666666667,"16/57 vs 4/15",1,1,FALSE,"ns","Loxosomella_sp.","Entoprocta",FALSE,TRUE,"No reliable preference"
"TBS","MAST-3I_ASV_9358",15,57,6,24,TRUE,0.421052631578947,0.4,"24/57 vs 6/15",1,1,FALSE,"ns","MAST-3I_sp.","Opalozoa",FALSE,FALSE,"No reliable preference"
"TBS","Maxillopoda_ASV_13778",15,57,2,11,TRUE,0.192982456140351,0.133333333333333,"11/57 vs 2/15",0.722902606002901,1,FALSE,"ns","Maxillopoda_ASV_13778","Arthropoda",FALSE,FALSE,"No reliable preference"
"TBS","Maxillopoda_ASV_13791",15,57,5,24,TRUE,0.421052631578947,0.333333333333333,"24/57 vs 5/15",0.768165399498442,1,FALSE,"ns","Maxillopoda_ASV_13791","Arthropoda",FALSE,FALSE,"No reliable preference"
"TBS","Maxillopoda_ASV_13792",15,57,1,3,TRUE,0.0526315789473684,0.0666666666666667,"3/57 vs 1/15",1,1,FALSE,"ns","Maxillopoda_ASV_13792","Arthropoda",FALSE,FALSE,"No reliable preference"
"TBS","Maxillopoda_ASV_13839",15,57,3,19,TRUE,0.333333333333333,0.2,"19/57 vs 3/15",0.529403374595036,1,FALSE,"ns","Maxillopoda_ASV_13839","Arthropoda",FALSE,FALSE,"No reliable preference"
"TBS","Maxillopoda_ASV_13865",15,57,7,18,TRUE,0.315789473684211,0.466666666666667,"18/57 vs 7/15",0.362360973284417,1,FALSE,"ns","Maxillopoda_ASV_13865","Arthropoda",FALSE,FALSE,"No reliable preference"
"TBS","Maxillopoda_ASV_13878",15,57,1,4,TRUE,0.0701754385964912,0.0666666666666667,"4/57 vs 1/15",1,1,FALSE,"ns","Maxillopoda_ASV_13878","Arthropoda",FALSE,TRUE,"No reliable preference"
"TBS","Maxillopoda_ASV_13929",15,57,4,16,TRUE,0.280701754385965,0.266666666666667,"16/57 vs 4/15",1,1,FALSE,"ns","Maxillopoda_ASV_13929","Arthropoda",FALSE,FALSE,"No reliable preference"
"TBS","Mediophyceae_ASV_10516",15,57,8,32,TRUE,0.56140350877193,0.533333333333333,"32/57 vs 8/15",1,1,FALSE,"ns","Mediophyceae_ASV_10516","Mediophyceae",FALSE,FALSE,"No reliable preference"
"TBS","Mediophyceae_ASV_9615",15,57,7,26,TRUE,0.456140350877193,0.466666666666667,"26/57 vs 7/15",1,1,FALSE,"ns","Mediophyceae_ASV_9615","Mediophyceae",FALSE,FALSE,"No reliable preference"
"TBS","Membranipora_ASV_17859",15,57,1,13,TRUE,0.228070175438596,0.0666666666666667,"13/57 vs 1/15",0.273280308525091,1,FALSE,"ns","Membranipora_membranacea","Bryozoa",FALSE,FALSE,"No reliable preference"
"TBS","Metromonas_ASV_18427",15,57,7,30,TRUE,0.526315789473684,0.466666666666667,"30/57 vs 7/15",0.775308758835474,1,FALSE,"ns","Metromonas_simplex","Filosa-Metromonadea",FALSE,FALSE,"No reliable preference"
"TBS","Mytilus_ASV_18471",15,57,3,16,TRUE,0.280701754385965,0.2,"16/57 vs 3/15",0.744305479666048,1,FALSE,"ns","Mytilus_trossulus","Mollusca",FALSE,FALSE,"No reliable preference"
"TBS","Navicula_ASV_10078",15,57,10,41,TRUE,0.719298245614035,0.666666666666667,"41/57 vs 10/15",0.753307616422021,1,FALSE,"ns","Navicula sp. Navicula_ASV_10078","Bacillariophyceae",FALSE,FALSE,"No reliable preference"
"TBS","Navicula_ASV_10098",15,57,10,36,TRUE,0.631578947368421,0.666666666666667,"36/57 vs 10/15",1,1,FALSE,"ns","Navicula_tripunctata","Bacillariophyceae",FALSE,FALSE,"No reliable preference"
"TBS","Navicula_ASV_10118",15,57,9,33,TRUE,0.578947368421053,0.6,"33/57 vs 9/15",1,1,FALSE,"ns","Navicula sp. Navicula_ASV_10118","Bacillariophyceae",FALSE,FALSE,"No reliable preference"
"TBS","Navicula_ASV_10502",15,57,8,36,TRUE,0.631578947368421,0.533333333333333,"36/57 vs 8/15",0.557801195496535,1,FALSE,"ns","Navicula_cryptotenella","Bacillariophyceae",FALSE,FALSE,"No reliable preference"
"TBS","Navicula_ASV_9836",15,57,9,39,TRUE,0.684210526315789,0.6,"39/57 vs 9/15",0.551602081060037,1,FALSE,"ns","Navicula sp. Navicula_ASV_9836","Bacillariophyceae",FALSE,FALSE,"No reliable preference"
"TBS","Naviculaceae_ASV_9674",15,57,7,31,TRUE,0.543859649122807,0.466666666666667,"31/57 vs 7/15",0.772312875619947,1,FALSE,"ns","Naviculaceae_ASV_9674","Bacillariophyceae",FALSE,FALSE,"No reliable preference"
"TBS","Naviculaceae_ASV_9847",15,57,7,34,TRUE,0.596491228070175,0.466666666666667,"34/57 vs 7/15",0.394446093721432,1,FALSE,"ns","Naviculaceae_ASV_9847","Bacillariophyceae",FALSE,FALSE,"No reliable preference"
"TBS","Neocalanus_ASV_13969",15,57,1,7,TRUE,0.12280701754386,0.0666666666666667,"7/57 vs 1/15",1,1,FALSE,"ns","Neocalanus_cristatus","Arthropoda",FALSE,FALSE,"No reliable preference"
"TBS","Nolandella_ASV_19262",15,57,2,15,TRUE,0.263157894736842,0.133333333333333,"15/57 vs 2/15",0.495339762498779,1,FALSE,"ns","Nolandella_sp.","Elardia",FALSE,FALSE,"No reliable preference"
"TBS","OTU_ASV_12542",15,57,7,22,TRUE,0.385964912280702,0.466666666666667,"22/57 vs 7/15",0.571105989072117,1,FALSE,"ns","OTU_ASV_12542",NA,FALSE,FALSE,"No reliable preference"
"TBS","OTU_ASV_13187",15,57,3,10,TRUE,0.175438596491228,0.2,"10/57 vs 3/15",1,1,FALSE,"ns","OTU_ASV_13187",NA,FALSE,FALSE,"No reliable preference"
"TBS","OTU_ASV_13628",15,57,6,26,TRUE,0.456140350877193,0.4,"26/57 vs 6/15",0.775975429414744,1,FALSE,"ns","OTU_ASV_13628",NA,FALSE,TRUE,"No reliable preference"
"TBS","OTU_ASV_14103",15,57,5,17,TRUE,0.298245614035088,0.333333333333333,"17/57 vs 5/15",0.763519283716099,1,FALSE,"ns","OTU_ASV_14103",NA,FALSE,FALSE,"No reliable preference"
"TBS","OTU_ASV_15511",15,57,4,16,TRUE,0.280701754385965,0.266666666666667,"16/57 vs 4/15",1,1,FALSE,"ns","OTU_ASV_15511",NA,FALSE,FALSE,"No reliable preference"
"TBS","OTU_ASV_16598",15,57,1,4,TRUE,0.0701754385964912,0.0666666666666667,"4/57 vs 1/15",1,1,FALSE,"ns","OTU_ASV_16598",NA,FALSE,FALSE,"No reliable preference"
"TBS","OTU_ASV_16900",15,57,5,27,TRUE,0.473684210526316,0.333333333333333,"27/57 vs 5/15",0.39180897465044,1,FALSE,"ns","OTU_ASV_16900",NA,FALSE,FALSE,"No reliable preference"
"TBS","OTU_ASV_17235",15,57,3,22,TRUE,0.385964912280702,0.2,"22/57 vs 3/15",0.231538186360596,1,FALSE,"ns","OTU_ASV_17235",NA,FALSE,FALSE,"No reliable preference"
"TBS","OTU_ASV_18454",15,57,1,0,TRUE,0,0.0666666666666667,"0/57 vs 1/15",0.208333333333333,1,FALSE,"ns","OTU_ASV_18454",NA,FALSE,FALSE,"No reliable preference"
"TBS","OTU_ASV_21964",15,57,0,3,TRUE,0.0526315789473684,0,"3/57 vs 0/15",1,1,FALSE,"ns","OTU_ASV_21964",NA,FALSE,FALSE,"No reliable preference"
"TBS","OTU_ASV_22251",15,57,3,14,TRUE,0.245614035087719,0.2,"14/57 vs 3/15",1,1,FALSE,"ns","OTU_ASV_22251",NA,FALSE,FALSE,"No reliable preference"
"TBS","OTU_ASV_22253",15,57,4,6,TRUE,0.105263157894737,0.266666666666667,"6/57 vs 4/15",0.200417462595169,1,FALSE,"ns","OTU_ASV_22253",NA,FALSE,FALSE,"No reliable preference"
"TBS","OTU_ASV_33054",15,57,4,15,TRUE,0.263157894736842,0.266666666666667,"15/57 vs 4/15",1,1,FALSE,"ns","OTU_ASV_33054",NA,FALSE,FALSE,"No reliable preference"
"TBS","OTU_ASV_33058",15,57,3,12,TRUE,0.210526315789474,0.2,"12/57 vs 3/15",1,1,FALSE,"ns","OTU_ASV_33058",NA,FALSE,FALSE,"No reliable preference"
"TBS","OTU_ASV_5396",15,57,3,13,TRUE,0.228070175438596,0.2,"13/57 vs 3/15",1,1,FALSE,"ns","OTU_ASV_5396",NA,FALSE,FALSE,"No reliable preference"
"TBS","OTU_ASV_7470",15,57,1,9,TRUE,0.157894736842105,0.0666666666666667,"9/57 vs 1/15",0.676427930007038,1,FALSE,"ns","OTU_ASV_7470",NA,FALSE,FALSE,"No reliable preference"
"TBS","OTU_ASV_8306",15,57,10,42,TRUE,0.736842105263158,0.666666666666667,"42/57 vs 10/15",0.746717692122029,1,FALSE,"ns","OTU_ASV_8306",NA,FALSE,FALSE,"No reliable preference"
