"site","OTU_Label","display_label","Class","abund_weight","substrate_label","ever_higher","ever_lower","n_higher","n_lower","n_sig","n_conditions_tested","prop_sig","mean_estimate","seasons_higher","seasons_lower","is_mixed","is_higher","is_lower","consistency"
"SELVA","Adineta_ASV_17598","Adineta_vaga","Rotifera",0.0280311563631488,"PE",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"SELVA","Adineta_ASV_17598","Adineta_vaga","Rotifera",0.0280311563631488,"wPE",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"SELVA","Adineta_ASV_17598","Adineta_vaga","Rotifera",0.0280311563631488,"PET",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"SELVA","Adineta_ASV_17598","Adineta_vaga","Rotifera",0.0280311563631488,"wPET",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"SELVA","Adineta_ASV_17599","Adineta_vaga","Rotifera",0.0185948308617052,"PE",FALSE,FALSE,0,0,0,4,0,NA,"","",FALSE,FALSE,FALSE,"none"
"SELVA","Adineta_ASV_17599","Adineta_vaga","Rotifera",0.0185948308617052,"wPE",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"SELVA","Adineta_ASV_17599","Adineta_vaga","Rotifera",0.0185948308617052,"PET",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"SELVA","Adineta_ASV_17599","Adineta_vaga","Rotifera",0.0185948308617052,"wPET",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"SELVA","Amphileptus_ASV_432","Amphileptus sp. Amphileptus_ASV_432","Litostomatea",0.00289887313328845,"PE",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"SELVA","Amphileptus_ASV_432","Amphileptus sp. Amphileptus_ASV_432","Litostomatea",0.00289887313328845,"wPE",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"SELVA","Amphileptus_ASV_432","Amphileptus sp. Amphileptus_ASV_432","Litostomatea",0.00289887313328845,"PET",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"SELVA","Amphileptus_ASV_432","Amphileptus sp. Amphileptus_ASV_432","Litostomatea",0.00289887313328845,"wPET",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"SELVA","Amphora_ASV_11507","Amphora_coffeaeformis","Bacillariophyceae",0.00945869703897539,"PE",TRUE,FALSE,1,0,1,5,0.2,3.04,"Winter","",FALSE,TRUE,FALSE,"occasional"
"SELVA","Amphora_ASV_11507","Amphora_coffeaeformis","Bacillariophyceae",0.00945869703897539,"wPE",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"SELVA","Amphora_ASV_11507","Amphora_coffeaeformis","Bacillariophyceae",0.00945869703897539,"PET",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"SELVA","Amphora_ASV_11507","Amphora_coffeaeformis","Bacillariophyceae",0.00945869703897539,"wPET",TRUE,FALSE,1,0,1,5,0.2,2.09,"Winter","",FALSE,TRUE,FALSE,"occasional"
"SELVA","Ampullofolliculina_ASV_3611","Ampullofolliculina_lageniformis","Heterotrichea",0.00469337157787454,"PE",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"SELVA","Ampullofolliculina_ASV_3611","Ampullofolliculina_lageniformis","Heterotrichea",0.00469337157787454,"wPE",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"SELVA","Ampullofolliculina_ASV_3611","Ampullofolliculina_lageniformis","Heterotrichea",0.00469337157787454,"PET",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"SELVA","Ampullofolliculina_ASV_3611","Ampullofolliculina_lageniformis","Heterotrichea",0.00469337157787454,"wPET",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"SELVA","Ampullofolliculina_ASV_3619","Ampullofolliculina_lageniformis","Heterotrichea",0.00881646513565817,"PE",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"SELVA","Ampullofolliculina_ASV_3619","Ampullofolliculina_lageniformis","Heterotrichea",0.00881646513565817,"wPE",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"SELVA","Ampullofolliculina_ASV_3619","Ampullofolliculina_lageniformis","Heterotrichea",0.00881646513565817,"PET",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"SELVA","Ampullofolliculina_ASV_3619","Ampullofolliculina_lageniformis","Heterotrichea",0.00881646513565817,"wPET",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"SELVA","Annelida_XX_ASV_18258","Annelida_XX_ASV_18258","Annelida",0.0100151295051746,"PE",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"SELVA","Annelida_XX_ASV_18258","Annelida_XX_ASV_18258","Annelida",0.0100151295051746,"wPE",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"SELVA","Annelida_XX_ASV_18258","Annelida_XX_ASV_18258","Annelida",0.0100151295051746,"PET",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"SELVA","Annelida_XX_ASV_18258","Annelida_XX_ASV_18258","Annelida",0.0100151295051746,"wPET",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"SELVA","Aplanochytrium_ASV_9331","Aplanochytrium_sp.","Sagenista",0.0149543872810011,"PE",TRUE,FALSE,2,0,2,5,0.4,4.21,"Winter, Summer","",FALSE,TRUE,FALSE,"moderate"
"SELVA","Aplanochytrium_ASV_9331","Aplanochytrium_sp.","Sagenista",0.0149543872810011,"wPE",TRUE,FALSE,2,0,2,5,0.4,4.82,"Summer, Fall","",FALSE,TRUE,FALSE,"moderate"
"SELVA","Aplanochytrium_ASV_9331","Aplanochytrium_sp.","Sagenista",0.0149543872810011,"PET",TRUE,FALSE,2,0,2,5,0.4,4.3,"Summer, Fall","",FALSE,TRUE,FALSE,"moderate"
"SELVA","Aplanochytrium_ASV_9331","Aplanochytrium_sp.","Sagenista",0.0149543872810011,"wPET",TRUE,FALSE,1,0,1,5,0.2,2.81,"Winter","",FALSE,TRUE,FALSE,"occasional"
"SELVA","Arcocellulus_ASV_11592","Arcocellulus_cornucervis","Mediophyceae",0.00537776741410045,"PE",TRUE,FALSE,1,0,1,5,0.2,3.58,"Winter","",FALSE,TRUE,FALSE,"occasional"
"SELVA","Arcocellulus_ASV_11592","Arcocellulus_cornucervis","Mediophyceae",0.00537776741410045,"wPE",TRUE,FALSE,1,0,1,5,0.2,5.67,"Spring","",FALSE,TRUE,FALSE,"occasional"
"SELVA","Arcocellulus_ASV_11592","Arcocellulus_cornucervis","Mediophyceae",0.00537776741410045,"PET",TRUE,FALSE,1,0,1,5,0.2,5.92,"Summer","",FALSE,TRUE,FALSE,"occasional"
"SELVA","Arcocellulus_ASV_11592","Arcocellulus_cornucervis","Mediophyceae",0.00537776741410045,"wPET",TRUE,FALSE,1,0,1,5,0.2,2.56,"Winter","",FALSE,TRUE,FALSE,"occasional"
"SELVA","Argopecten_ASV_16928","Argopecten sp. Argopecten_ASV_16928","Mollusca",0.0134581998697796,"PE",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"SELVA","Argopecten_ASV_16928","Argopecten sp. Argopecten_ASV_16928","Mollusca",0.0134581998697796,"wPE",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"SELVA","Argopecten_ASV_16928","Argopecten sp. Argopecten_ASV_16928","Mollusca",0.0134581998697796,"PET",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"SELVA","Argopecten_ASV_16928","Argopecten sp. Argopecten_ASV_16928","Mollusca",0.0134581998697796,"wPET",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"SELVA","Arthropoda_ASV_17239","Arthropoda_ASV_17239","Arthropoda",0.00742754009626867,"PE",TRUE,FALSE,1,0,1,5,0.2,3.04,"Winter","",FALSE,TRUE,FALSE,"occasional"
"SELVA","Arthropoda_ASV_17239","Arthropoda_ASV_17239","Arthropoda",0.00742754009626867,"wPE",TRUE,FALSE,2,0,2,4,0.5,5.41,"Winter, Fall","",FALSE,TRUE,FALSE,"moderate"
"SELVA","Arthropoda_ASV_17239","Arthropoda_ASV_17239","Arthropoda",0.00742754009626867,"PET",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"SELVA","Arthropoda_ASV_17239","Arthropoda_ASV_17239","Arthropoda",0.00742754009626867,"wPET",FALSE,FALSE,0,0,0,4,0,NA,"","",FALSE,FALSE,FALSE,"none"
"SELVA","Ascidiella_ASV_17116","Ascidiella_sp.","Urochordata",0.00850102833553695,"PE",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"SELVA","Ascidiella_ASV_17116","Ascidiella_sp.","Urochordata",0.00850102833553695,"wPE",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"SELVA","Ascidiella_ASV_17116","Ascidiella_sp.","Urochordata",0.00850102833553695,"PET",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"SELVA","Ascidiella_ASV_17116","Ascidiella_sp.","Urochordata",0.00850102833553695,"wPET",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"SELVA","Bacillariaceae_ASV_10164","Bacillariaceae_ASV_10164","Bacillariophyceae",0.00655855851556622,"PE",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"SELVA","Bacillariaceae_ASV_10164","Bacillariaceae_ASV_10164","Bacillariophyceae",0.00655855851556622,"wPE",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"SELVA","Bacillariaceae_ASV_10164","Bacillariaceae_ASV_10164","Bacillariophyceae",0.00655855851556622,"PET",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"SELVA","Bacillariaceae_ASV_10164","Bacillariaceae_ASV_10164","Bacillariophyceae",0.00655855851556622,"wPET",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"SELVA","Bacillariaceae_ASV_10168","Bacillariaceae_ASV_10168","Bacillariophyceae",0.0240582630784565,"PE",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"SELVA","Bacillariaceae_ASV_10168","Bacillariaceae_ASV_10168","Bacillariophyceae",0.0240582630784565,"wPE",TRUE,FALSE,1,0,1,5,0.2,2.47,"Winter","",FALSE,TRUE,FALSE,"occasional"
"SELVA","Bacillariaceae_ASV_10168","Bacillariaceae_ASV_10168","Bacillariophyceae",0.0240582630784565,"PET",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"SELVA","Bacillariaceae_ASV_10168","Bacillariaceae_ASV_10168","Bacillariophyceae",0.0240582630784565,"wPET",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"SELVA","Bacillariaceae_ASV_10197","Bacillariaceae_ASV_10197","Bacillariophyceae",0.0046914073539558,"PE",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"SELVA","Bacillariaceae_ASV_10197","Bacillariaceae_ASV_10197","Bacillariophyceae",0.0046914073539558,"wPE",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"SELVA","Bacillariaceae_ASV_10197","Bacillariaceae_ASV_10197","Bacillariophyceae",0.0046914073539558,"PET",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"SELVA","Bacillariaceae_ASV_10197","Bacillariaceae_ASV_10197","Bacillariophyceae",0.0046914073539558,"wPET",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"SELVA","Bacillariophyceae_ASV_10048","Bacillariophyceae_ASV_10048","Bacillariophyceae",0.00372879780362279,"PE",TRUE,FALSE,1,0,1,5,0.2,1.91,"Winter","",FALSE,TRUE,FALSE,"occasional"
"SELVA","Bacillariophyceae_ASV_10048","Bacillariophyceae_ASV_10048","Bacillariophyceae",0.00372879780362279,"wPE",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"SELVA","Bacillariophyceae_ASV_10048","Bacillariophyceae_ASV_10048","Bacillariophyceae",0.00372879780362279,"PET",FALSE,TRUE,0,1,1,5,0.2,-5.17,"","Fall",FALSE,FALSE,TRUE,"occasional"
"SELVA","Bacillariophyceae_ASV_10048","Bacillariophyceae_ASV_10048","Bacillariophyceae",0.00372879780362279,"wPET",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"SELVA","Bacillariophyceae_ASV_10151","Bacillariophyceae_ASV_10151","Bacillariophyceae",0.00433295777359638,"PE",TRUE,FALSE,1,0,1,5,0.2,2.88,"Winter","",FALSE,TRUE,FALSE,"occasional"
"SELVA","Bacillariophyceae_ASV_10151","Bacillariophyceae_ASV_10151","Bacillariophyceae",0.00433295777359638,"wPE",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"SELVA","Bacillariophyceae_ASV_10151","Bacillariophyceae_ASV_10151","Bacillariophyceae",0.00433295777359638,"PET",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"SELVA","Bacillariophyceae_ASV_10151","Bacillariophyceae_ASV_10151","Bacillariophyceae",0.00433295777359638,"wPET",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"SELVA","Bacillariophyceae_ASV_10160","Bacillariophyceae_ASV_10160","Bacillariophyceae",0.00707716203494456,"PE",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"SELVA","Bacillariophyceae_ASV_10160","Bacillariophyceae_ASV_10160","Bacillariophyceae",0.00707716203494456,"wPE",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"SELVA","Bacillariophyceae_ASV_10160","Bacillariophyceae_ASV_10160","Bacillariophyceae",0.00707716203494456,"PET",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"SELVA","Bacillariophyceae_ASV_10160","Bacillariophyceae_ASV_10160","Bacillariophyceae",0.00707716203494456,"wPET",TRUE,FALSE,1,0,1,5,0.2,2.09,"Winter","",FALSE,TRUE,FALSE,"occasional"
"SELVA","Bacillariophyceae_ASV_10175","Bacillariophyceae_ASV_10175","Bacillariophyceae",0.113355999219255,"PE",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"SELVA","Bacillariophyceae_ASV_10175","Bacillariophyceae_ASV_10175","Bacillariophyceae",0.113355999219255,"wPE",TRUE,FALSE,1,0,1,5,0.2,3.87,"Winter","",FALSE,TRUE,FALSE,"occasional"
"SELVA","Bacillariophyceae_ASV_10175","Bacillariophyceae_ASV_10175","Bacillariophyceae",0.113355999219255,"PET",TRUE,FALSE,1,0,1,5,0.2,2.97,"Winter","",FALSE,TRUE,FALSE,"occasional"
"SELVA","Bacillariophyceae_ASV_10175","Bacillariophyceae_ASV_10175","Bacillariophyceae",0.113355999219255,"wPET",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"SELVA","Bacillariophyceae_ASV_10229","Bacillariophyceae_ASV_10229","Bacillariophyceae",0.00606613572162871,"PE",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"SELVA","Bacillariophyceae_ASV_10229","Bacillariophyceae_ASV_10229","Bacillariophyceae",0.00606613572162871,"wPE",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"SELVA","Bacillariophyceae_ASV_10229","Bacillariophyceae_ASV_10229","Bacillariophyceae",0.00606613572162871,"PET",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"SELVA","Bacillariophyceae_ASV_10229","Bacillariophyceae_ASV_10229","Bacillariophyceae",0.00606613572162871,"wPET",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"SELVA","Bacillariophyceae_ASV_11568","Bacillariophyceae_ASV_11568","Bacillariophyceae",0.00520331110656974,"PE",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"SELVA","Bacillariophyceae_ASV_11568","Bacillariophyceae_ASV_11568","Bacillariophyceae",0.00520331110656974,"wPE",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"SELVA","Bacillariophyceae_ASV_11568","Bacillariophyceae_ASV_11568","Bacillariophyceae",0.00520331110656974,"PET",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"SELVA","Bacillariophyceae_ASV_11568","Bacillariophyceae_ASV_11568","Bacillariophyceae",0.00520331110656974,"wPET",TRUE,FALSE,1,0,1,5,0.2,2.04,"Winter","",FALSE,TRUE,FALSE,"occasional"
"SELVA","Bacillariophyceae_ASV_32933","Bacillariophyceae_ASV_32933","Bacillariophyceae",0.00526920880452405,"PE",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"SELVA","Bacillariophyceae_ASV_32933","Bacillariophyceae_ASV_32933","Bacillariophyceae",0.00526920880452405,"wPE",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"SELVA","Bacillariophyceae_ASV_32933","Bacillariophyceae_ASV_32933","Bacillariophyceae",0.00526920880452405,"PET",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"SELVA","Bacillariophyceae_ASV_32933","Bacillariophyceae_ASV_32933","Bacillariophyceae",0.00526920880452405,"wPET",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"SELVA","Bacillariophyceae_ASV_6651","Bacillariophyceae_ASV_6651","Bacillariophyceae",0.0445954276369297,"PE",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"SELVA","Bacillariophyceae_ASV_6651","Bacillariophyceae_ASV_6651","Bacillariophyceae",0.0445954276369297,"wPE",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"SELVA","Bacillariophyceae_ASV_6651","Bacillariophyceae_ASV_6651","Bacillariophyceae",0.0445954276369297,"PET",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"SELVA","Bacillariophyceae_ASV_6651","Bacillariophyceae_ASV_6651","Bacillariophyceae",0.0445954276369297,"wPET",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"SELVA","Bacillariophyceae_ASV_8723","Bacillariophyceae_ASV_8723","Bacillariophyceae",0.00615528200594587,"PE",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"SELVA","Bacillariophyceae_ASV_8723","Bacillariophyceae_ASV_8723","Bacillariophyceae",0.00615528200594587,"wPE",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"SELVA","Bacillariophyceae_ASV_8723","Bacillariophyceae_ASV_8723","Bacillariophyceae",0.00615528200594587,"PET",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"SELVA","Bacillariophyceae_ASV_8723","Bacillariophyceae_ASV_8723","Bacillariophyceae",0.00615528200594587,"wPET",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"SELVA","Bacillariophyceae_ASV_9683","Bacillariophyceae_ASV_9683","Bacillariophyceae",0.00514705443361357,"PE",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"SELVA","Bacillariophyceae_ASV_9683","Bacillariophyceae_ASV_9683","Bacillariophyceae",0.00514705443361357,"wPE",TRUE,FALSE,1,0,1,5,0.2,2.52,"Winter","",FALSE,TRUE,FALSE,"occasional"
"SELVA","Bacillariophyceae_ASV_9683","Bacillariophyceae_ASV_9683","Bacillariophyceae",0.00514705443361357,"PET",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"SELVA","Bacillariophyceae_ASV_9683","Bacillariophyceae_ASV_9683","Bacillariophyceae",0.00514705443361357,"wPET",TRUE,TRUE,1,1,2,5,0.4,-1.52,"Winter","Fall",TRUE,FALSE,FALSE,"moderate"
"SELVA","Bacillariophyceae_ASV_9843","Bacillariophyceae_ASV_9843","Bacillariophyceae",0.00384803533276133,"PE",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"SELVA","Bacillariophyceae_ASV_9843","Bacillariophyceae_ASV_9843","Bacillariophyceae",0.00384803533276133,"wPE",TRUE,FALSE,2,0,2,5,0.4,3.84,"Winter, Fall","",FALSE,TRUE,FALSE,"moderate"
"SELVA","Bacillariophyceae_ASV_9843","Bacillariophyceae_ASV_9843","Bacillariophyceae",0.00384803533276133,"PET",TRUE,FALSE,2,0,2,5,0.4,2.67,"Winter, Fall","",FALSE,TRUE,FALSE,"moderate"
"SELVA","Bacillariophyceae_ASV_9843","Bacillariophyceae_ASV_9843","Bacillariophyceae",0.00384803533276133,"wPET",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"SELVA","Bacillariophyceae_ASV_9867","Bacillariophyceae_ASV_9867","Bacillariophyceae",0.0297659301891148,"PE",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"SELVA","Bacillariophyceae_ASV_9867","Bacillariophyceae_ASV_9867","Bacillariophyceae",0.0297659301891148,"wPE",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"SELVA","Bacillariophyceae_ASV_9867","Bacillariophyceae_ASV_9867","Bacillariophyceae",0.0297659301891148,"PET",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"SELVA","Bacillariophyceae_ASV_9867","Bacillariophyceae_ASV_9867","Bacillariophyceae",0.0297659301891148,"wPET",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"SELVA","Bacillariophyceae_ASV_9918","Bacillariophyceae_ASV_9918","Bacillariophyceae",0.00595938222893109,"PE",TRUE,FALSE,2,0,2,5,0.4,4.49,"Winter, Summer","",FALSE,TRUE,FALSE,"moderate"
"SELVA","Bacillariophyceae_ASV_9918","Bacillariophyceae_ASV_9918","Bacillariophyceae",0.00595938222893109,"wPE",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"SELVA","Bacillariophyceae_ASV_9918","Bacillariophyceae_ASV_9918","Bacillariophyceae",0.00595938222893109,"PET",TRUE,FALSE,2,0,2,5,0.4,5.2,"Summer, Winter2","",FALSE,TRUE,FALSE,"moderate"
"SELVA","Bacillariophyceae_ASV_9918","Bacillariophyceae_ASV_9918","Bacillariophyceae",0.00595938222893109,"wPET",TRUE,FALSE,1,0,1,5,0.2,4.84,"Winter","",FALSE,TRUE,FALSE,"occasional"
"SELVA","Bacillariophyceae_ASV_9972","Bacillariophyceae_ASV_9972","Bacillariophyceae",0.00592157550638588,"PE",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"SELVA","Bacillariophyceae_ASV_9972","Bacillariophyceae_ASV_9972","Bacillariophyceae",0.00592157550638588,"wPE",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"SELVA","Bacillariophyceae_ASV_9972","Bacillariophyceae_ASV_9972","Bacillariophyceae",0.00592157550638588,"PET",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"SELVA","Bacillariophyceae_ASV_9972","Bacillariophyceae_ASV_9972","Bacillariophyceae",0.00592157550638588,"wPET",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"SELVA","Bacillariophyceae_ASV_9977","Bacillariophyceae_ASV_9977","Bacillariophyceae",0.00531940047400552,"PE",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"SELVA","Bacillariophyceae_ASV_9977","Bacillariophyceae_ASV_9977","Bacillariophyceae",0.00531940047400552,"wPE",TRUE,TRUE,3,1,4,5,0.8,0.84,"Winter, Summer, Winter2","Fall",TRUE,FALSE,FALSE,"consistent"
"SELVA","Bacillariophyceae_ASV_9977","Bacillariophyceae_ASV_9977","Bacillariophyceae",0.00531940047400552,"PET",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"SELVA","Bacillariophyceae_ASV_9977","Bacillariophyceae_ASV_9977","Bacillariophyceae",0.00531940047400552,"wPET",TRUE,FALSE,3,0,3,5,0.6,5.87,"Winter, Summer, Winter2","",FALSE,TRUE,FALSE,"consistent"
"SELVA","Bougainvillia_ASV_16800","Bougainvillia_sp.","Cnidaria",0.00954178863124338,"PE",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"SELVA","Bougainvillia_ASV_16800","Bougainvillia_sp.","Cnidaria",0.00954178863124338,"wPE",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"SELVA","Bougainvillia_ASV_16800","Bougainvillia_sp.","Cnidaria",0.00954178863124338,"PET",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"SELVA","Bougainvillia_ASV_16800","Bougainvillia_sp.","Cnidaria",0.00954178863124338,"wPET",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"SELVA","Bryocamptus_ASV_13856","Bryocamptus_stillae","Arthropoda",0.0116424898023506,"PE",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"SELVA","Bryocamptus_ASV_13856","Bryocamptus_stillae","Arthropoda",0.0116424898023506,"wPE",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"SELVA","Bryocamptus_ASV_13856","Bryocamptus_stillae","Arthropoda",0.0116424898023506,"PET",FALSE,TRUE,0,2,2,5,0.4,-2.03,"","Winter, Winter2",FALSE,FALSE,TRUE,"moderate"
"SELVA","Bryocamptus_ASV_13856","Bryocamptus_stillae","Arthropoda",0.0116424898023506,"wPET",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"SELVA","Bryozoa_XX_ASV_17870","Bryozoa_XX_ASV_17870","Bryozoa",0.00901088059721326,"PE",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
